chr	windowStart	windowEnd	D	f_d	f_dM
scaffold_18	4314973	4359964	0.573777	0.309280	0.214057
scaffold_18	4316550	4360801	0.601312	0.327010	0.225187
scaffold_18	4318009	4361965	0.617621	0.340672	0.237765
scaffold_18	4318068	4361977	0.617604	0.340498	0.241037
scaffold_18	4319148	4366471	0.640903	0.349348	0.243090
scaffold_18	4319202	4368061	0.659269	0.365077	0.249919
scaffold_18	4319449	4368229	0.672052	0.373792	0.256440
scaffold_18	4321267	4368441	0.715421	0.394950	0.274691
scaffold_18	4321584	4369860	0.730033	0.424709	0.298623
scaffold_18	4321799	4370455	0.716530	0.418779	0.293100
scaffold_18	4322152	4370506	0.734208	0.433308	0.310115
scaffold_18	4323094	4370552	0.758975	0.460571	0.333778
scaffold_18	4325130	4370662	0.765150	0.499759	0.358123
scaffold_18	4325992	4370947	0.772547	0.521669	0.374899
scaffold_18	4326987	4370955	0.782569	0.534891	0.387599
scaffold_18	4329325	4370989	0.822155	0.574245	0.423050
scaffold_18	4331089	4371741	0.822991	0.590199	0.431599
scaffold_18	4332074	4371789	0.840523	0.607658	0.453274
scaffold_18	4333537	4372656	0.841367	0.602621	0.450437
scaffold_18	4333737	4372828	0.892564	0.615920	0.469597
scaffold_18	4337365	4372870	0.898076	0.616270	0.470692
scaffold_18	4337438	4373010	0.897848	0.645551	0.491110
scaffold_18	4339180	4373242	0.898395	0.647229	0.491821
scaffold_18	4341337	4374727	0.899330	0.657736	0.497713
scaffold_18	4341801	4374728	0.900904	0.665887	0.505706
scaffold_18	4341835	4374733	0.922713	0.676758	0.518504
scaffold_18	4342849	4376788	0.923335	0.661272	0.506443
scaffold_18	4342852	4381165	0.921220	0.662314	0.501126
scaffold_18	4342886	4384174	0.916344	0.636618	0.473930
scaffold_18	4342889	4388057	0.916581	0.627734	0.463850
scaffold_18	4342939	4393685	0.914527	0.609155	0.443767
scaffold_18	4343087	4396421	0.897987	0.570834	0.413189
scaffold_18	4343089	4396691	0.879120	0.558535	0.402449
scaffold_18	4343141	4397751	0.876576	0.539969	0.388735
scaffold_18	4343170	4398162	0.872355	0.530403	0.379637
scaffold_18	4343183	4398621	0.872066	0.523742	0.374902
scaffold_18	4343276	4399059	0.877173	0.516194	0.373925
scaffold_18	4343288	4399365	0.852812	0.498901	0.362114
scaffold_18	4343536	4401973	0.871299	0.483953	0.361731
scaffold_18	4343744	4402260	0.873185	0.485701	0.362584
scaffold_18	4343778	4403365	0.863981	0.476057	0.359279
scaffold_18	4343986	4405538	0.851622	0.463514	0.349409
scaffold_18	4343987	4405907	0.834050	0.447702	0.333699
scaffold_18	4343997	4406315	0.828732	0.437472	0.324688
scaffold_18	4344022	4406514	0.765306	0.409961	0.298112
scaffold_18	4344526	4406911	0.748682	0.394323	0.285300
scaffold_18	4355347	4406933	0.747647	0.393316	0.284786
scaffold_18	4355581	4407128	0.718418	0.401518	0.298467
scaffold_18	4359390	4407157	0.683353	0.379564	0.280654
scaffold_18	4359964	4407646	0.675124	0.355780	0.264389
scaffold_18	4360801	4409779	0.648466	0.341023	0.247049
scaffold_18	4361965	4415014	0.632928	0.314100	0.225648
scaffold_18	4361977	4415322	0.627680	0.311864	0.225149
scaffold_18	4366471	4418726	0.620177	0.303193	0.216381
scaffold_18	4368061	4419278	0.593348	0.289422	0.210974
scaffold_18	4368229	4420329	0.578635	0.277231	0.204625
scaffold_18	4368441	4420453	0.558272	0.263352	0.193056
scaffold_18	4369860	4420475	0.537931	0.249700	0.181909
scaffold_18	4370455	4420541	0.509595	0.230431	0.166624
scaffold_18	4370506	4424152	0.523374	0.230226	0.166087
scaffold_18	4370552	4427422	0.499727	0.205759	0.148571
scaffold_18	4370662	4427484	0.470647	0.187318	0.134573
scaffold_18	4370947	4427916	0.428311	0.168216	0.118753
scaffold_18	4370955	4427954	0.388808	0.146498	0.102633
scaffold_18	4370989	4432638	0.346854	0.117616	0.082826
scaffold_18	4371741	4433202	0.273721	0.089801	0.062743
scaffold_18	4371789	4434830	0.269125	0.088188	0.061003
scaffold_18	4372656	4435056	0.217839	0.069462	0.047882
scaffold_18	4372828	4436892	0.179130	0.056812	0.039074
scaffold_18	4372870	4437104	0.167549	0.053421	0.036524
scaffold_18	4373010	4443084	0.135135	0.040057	0.026776
scaffold_18	4373242	4443902	0.130277	0.037995	0.025526
scaffold_18	4374727	4445382	0.059312	0.016898	0.011351
scaffold_18	4374728	4445758	0.031991	0.009171	0.006183
scaffold_18	4374733	4448206	0.004734	0.001250	0.000847
scaffold_18	4376788	4448449	-0.042797	-0.011023	-0.007443
scaffold_18	4381165	4449917	-0.077930	-0.020323	-0.013609
scaffold_18	4384174	4450332	-0.085926	-0.023389	-0.015453
scaffold_18	4388057	4452689	-0.070480	-0.019742	-0.013144
scaffold_18	4393685	4456078	-0.070480	-0.018533	-0.012607
scaffold_18	4396421	4456256	-0.001728	-0.000489	-0.000337
scaffold_18	4396691	4456523	0.011774	0.003347	0.002312
scaffold_18	4397751	4463416	0.080153	0.023148	0.016068
scaffold_18	4398162	4464608	0.052672	0.014894	0.010380
scaffold_18	4398621	4468277	0.052129	0.014342	0.010010
scaffold_18	4399059	4468326	-0.002945	-0.000806	-0.000557
scaffold_18	4399365	4468476	0.103083	0.028149	0.019659
scaffold_18	4401973	4474338	0.133880	0.032507	0.022702
scaffold_18	4402260	4474830	0.139081	0.035504	0.024525
scaffold_18	4403365	4475291	0.071090	0.017522	0.012034
scaffold_18	4405538	4475978	0.057101	0.014113	0.009624
scaffold_18	4405907	4476280	0.046593	0.011878	0.008021
scaffold_18	4406315	4476466	0.055200	0.014116	0.009576
scaffold_18	4406514	4477901	0.068924	0.018049	0.012255
scaffold_18	4406911	4478538	0.170854	0.042341	0.029244
scaffold_18	4406933	4479507	0.156368	0.038611	0.026296
scaffold_18	4407128	4480808	0.147375	0.036029	0.024555
scaffold_18	4407157	4481572	0.167217	0.039316	0.026789
scaffold_18	4407646	4483777	0.197795	0.044093	0.029211
scaffold_18	4409779	4485393	0.191105	0.042969	0.028447
scaffold_18	4415014	4486040	0.226915	0.049945	0.033545
scaffold_18	4415322	4486383	0.202827	0.046433	0.031577
scaffold_18	4418726	4489430	0.194861	0.043012	0.029323
scaffold_18	4419278	4490100	0.201455	0.044931	0.030853
scaffold_18	4420329	4490147	0.229640	0.051186	0.035169
scaffold_18	4420453	4490199	0.192498	0.044855	0.030613
scaffold_18	4420475	4490352	0.194425	0.045979	0.031391
scaffold_18	4420541	4490564	0.203614	0.048017	0.032859
scaffold_18	4424152	4493913	0.189524	0.043478	0.029833
scaffold_18	4427422	4495517	0.194502	0.044978	0.030987
scaffold_18	4427484	4498375	0.158771	0.037857	0.025791
scaffold_18	4427916	4499397	0.151756	0.035821	0.024371
scaffold_18	4427954	4499477	0.152087	0.035142	0.024111
scaffold_18	4432638	4499488	0.152087	0.035142	0.024114
scaffold_18	4433202	4502628	0.125555	0.030756	0.020766
scaffold_18	4434830	4507691	0.160906	0.038213	0.025874
scaffold_18	4435056	4507723	0.172738	0.041795	0.028561
scaffold_18	4436892	4507852	0.177751	0.042140	0.028709
scaffold_18	4437104	4508424	0.219372	0.052595	0.035849
scaffold_18	4443084	4508616	0.226052	0.054702	0.037215
scaffold_18	4443902	4508688	0.255901	0.068557	0.047115
scaffold_18	4445382	4508700	0.275091	0.077130	0.052701
scaffold_18	4445758	4509935	0.346813	0.097473	0.066042
scaffold_18	4448206	4511282	0.302208	0.086102	0.058330
scaffold_18	4448449	4511504	0.308783	0.098404	0.066128
scaffold_18	4449917	4512075	0.275022	0.091552	0.060793
scaffold_18	4450332	4512112	0.250867	0.084445	0.056375
scaffold_18	4452689	4513336	0.256664	0.086748	0.057857
scaffold_18	4456078	4513399	0.225709	0.076889	0.051035
scaffold_18	4456256	4513402	0.194755	0.074476	0.047982
scaffold_18	4456523	4513463	0.115909	0.043082	0.027464
scaffold_18	4463416	4513469	0.091237	0.035396	0.022321
scaffold_18	4464608	4513525	0.002150	0.000809	0.000503
scaffold_18	4468277	4513572	0.002150	0.000881	0.000533
scaffold_18	4468326	4514755	-0.039088	-0.017321	-0.010212
scaffold_18	4468476	4514899	-0.014078	-0.006163	-0.003661
scaffold_18	4474338	4515005	-0.084792	-0.036045	-0.021125
scaffold_18	4474830	4515318	-0.136364	-0.072153	-0.041212
scaffold_18	4475291	4516640	-0.152098	-0.079796	-0.045597
scaffold_18	4475978	4517032	-0.106188	-0.053318	-0.031387
scaffold_18	4476280	4517119	-0.090657	-0.045420	-0.026762
scaffold_18	4476466	4517423	-0.060669	-0.029290	-0.017595
scaffold_18	4477901	4517618	-0.042846	-0.020982	-0.012673
scaffold_18	4478538	4518520	-0.090983	-0.043227	-0.025860
scaffold_18	4479507	4522917	-0.133333	-0.058067	-0.035386
scaffold_18	4480808	4522951	-0.124467	-0.053875	-0.033726
scaffold_18	4481572	4523024	-0.126749	-0.057262	-0.035289
scaffold_18	4483777	4525480	-0.116286	-0.052001	-0.032213
scaffold_18	4485393	4525822	-0.114421	-0.053453	-0.035346
scaffold_18	4486040	4526231	-0.178125	-0.086794	-0.055972
scaffold_18	4486383	4528786	-0.164862	-0.079328	-0.052906
scaffold_18	4489430	4530561	-0.136960	-0.066587	-0.044332
scaffold_18	4490100	4531428	-0.136437	-0.067899	-0.045272
scaffold_18	4490147	4531476	-0.152634	-0.078549	-0.052199
scaffold_18	4490199	4531622	-0.152634	-0.078674	-0.052241
scaffold_18	4490352	4531814	-0.112120	-0.055075	-0.037473
scaffold_18	4490564	4534859	-0.108072	-0.050841	-0.033842
scaffold_18	4493913	4537538	-0.104482	-0.046756	-0.031402
scaffold_18	4495517	4540720	-0.083447	-0.037750	-0.025641
scaffold_18	4498375	4542551	-0.094391	-0.043315	-0.029114
scaffold_18	4499397	4543042	-0.094391	-0.043380	-0.029107
scaffold_18	4499477	4543368	-0.085482	-0.039728	-0.026596
scaffold_18	4499488	4543412	-0.083990	-0.038883	-0.026063
scaffold_18	4502628	4544548	-0.120252	-0.055616	-0.037127
scaffold_18	4507691	4547134	-0.152234	-0.069792	-0.046281
scaffold_18	4507723	4549936	-0.173629	-0.079201	-0.052131
scaffold_18	4507852	4551314	-0.182371	-0.079814	-0.052655
scaffold_18	4508424	4551631	-0.204334	-0.088383	-0.058227
scaffold_18	4508616	4552685	-0.239198	-0.101739	-0.067878
scaffold_18	4508688	4553418	-0.262579	-0.110486	-0.073682
scaffold_18	4508700	4555861	-0.323437	-0.131137	-0.083451
scaffold_18	4509935	4557219	-0.338073	-0.124709	-0.081369
scaffold_18	4511282	4557292	-0.329670	-0.123384	-0.081649
scaffold_18	4511504	4557664	-0.291601	-0.106852	-0.071721
scaffold_18	4512075	4558067	-0.244898	-0.087444	-0.059474
scaffold_18	4512112	4558393	-0.220033	-0.071792	-0.049768
scaffold_18	4513336	4558468	-0.173237	-0.055854	-0.038951
scaffold_18	4513399	4558815	-0.185081	-0.059283	-0.041502
scaffold_18	4513402	4559020	-0.190529	-0.062041	-0.042450
scaffold_18	4513463	4559051	-0.189174	-0.061681	-0.042070
scaffold_18	4513469	4560265	-0.165447	-0.053073	-0.035721
scaffold_18	4513525	4560304	-0.137990	-0.043281	-0.029385
scaffold_18	4513572	4561015	-0.116292	-0.036663	-0.025000
scaffold_18	4514755	4563037	-0.086833	-0.026688	-0.018289
scaffold_18	4514899	4563883	-0.040541	-0.011923	-0.008314
scaffold_18	4515005	4564886	-0.034522	-0.010277	-0.007176
scaffold_18	4515318	4567316	-0.023783	-0.006922	-0.004867
scaffold_18	4516640	4571111	0.041379	0.011765	0.008362
scaffold_18	4517032	4571118	0.059490	0.016957	0.012094
scaffold_18	4517119	4571143	0.020560	0.006091	0.004270
scaffold_18	4517423	4571189	0.019686	0.005835	0.004090
scaffold_18	4517618	4571221	0.038451	0.011593	0.008143
scaffold_18	4518520	4571231	0.050071	0.014907	0.010465
scaffold_18	4522917	4573060	0.064363	0.019322	0.013592
scaffold_18	4522951	4573085	0.061907	0.019776	0.013719
scaffold_18	4523024	4573512	0.070707	0.022593	0.015640
scaffold_18	4525480	4573513	0.078677	0.024665	0.017171
scaffold_18	4525822	4573540	0.069429	0.022065	0.015257
scaffold_18	4526231	4573635	0.062123	0.019613	0.013567
scaffold_18	4528786	4574258	0.081555	0.025585	0.017627
scaffold_18	4530561	4574282	0.082230	0.025895	0.017509
scaffold_18	4531428	4574773	0.073671	0.022813	0.015478
scaffold_18	4531476	4575372	0.085607	0.027385	0.018373
scaffold_18	4531622	4575457	0.109838	0.034607	0.023331
scaffold_18	4531814	4575584	0.098456	0.030806	0.020736
scaffold_18	4534859	4577696	0.164894	0.053882	0.036643
scaffold_18	4537538	4577901	0.142606	0.048214	0.033001
scaffold_18	4540720	4577990	0.127283	0.045269	0.030606
scaffold_18	4542551	4578052	0.156660	0.060577	0.040643
scaffold_18	4543042	4579420	0.148045	0.058514	0.038822
scaffold_18	4543368	4579534	0.188363	0.076241	0.051023
scaffold_18	4543412	4579552	0.187549	0.078176	0.052574
scaffold_18	4544548	4579576	0.185343	0.081464	0.054646
scaffold_18	4547134	4579759	0.228261	0.102730	0.068596
scaffold_18	4549936	4579829	0.301439	0.137491	0.092629
scaffold_18	4551314	4580382	0.300080	0.143736	0.094996
scaffold_18	4551631	4580676	0.243180	0.126521	0.080454
scaffold_18	4552685	4580722	0.242934	0.128122	0.081476
scaffold_18	4553418	4580741	0.222391	0.125537	0.077065
scaffold_18	4555861	4580876	0.194542	0.113100	0.068068
scaffold_18	4557219	4583464	0.280570	0.171847	0.111850
scaffold_18	4557292	4583863	0.297341	0.207824	0.127475
scaffold_18	4557664	4583925	0.289604	0.210191	0.128829
scaffold_18	4558067	4583931	0.294050	0.224156	0.133271
scaffold_18	4558393	4583950	0.260009	0.205946	0.121376
scaffold_18	4558468	4584096	0.275023	0.241897	0.140174
scaffold_18	4558815	4586104	0.220275	0.203067	0.114138
scaffold_18	4559020	4586318	0.238518	0.212630	0.122211
scaffold_18	4559051	4586411	0.270691	0.234739	0.143390
scaffold_18	4560265	4586507	0.277316	0.237587	0.148482
scaffold_18	4560304	4588045	0.235164	0.207097	0.132363
scaffold_18	4561015	4588058	0.193455	0.178840	0.111895
scaffold_18	4563037	4588186	0.190431	0.176190	0.111260
scaffold_18	4563883	4588320	0.178267	0.170745	0.108446
scaffold_18	4564886	4588353	0.168582	0.165872	0.105636
scaffold_18	4567316	4588396	0.156526	0.156167	0.099730
scaffold_18	4571111	4588435	0.145682	0.157480	0.099220
scaffold_18	4571118	4588706	0.134517	0.154452	0.094690
scaffold_18	4571143	4589974	0.119701	0.143682	0.081395
scaffold_18	4571189	4590000	0.143355	0.164565	0.096581
scaffold_18	4571221	4590051	0.174232	0.197840	0.118812
scaffold_18	4571231	4590086	0.152801	0.171634	0.103874
scaffold_18	4573060	4590331	0.103017	0.110651	0.066938
scaffold_18	4573085	4590337	0.056409	0.061069	0.036408
scaffold_18	4573512	4590688	0.014903	0.015942	0.009464
scaffold_18	4573513	4591268	-0.000438	-0.000464	-0.000277
scaffold_18	4573540	4591361	-0.030226	-0.031767	-0.018923
scaffold_18	4573635	4591512	-0.057955	-0.058997	-0.035443
scaffold_18	4574258	4591692	-0.065504	-0.066112	-0.039770
scaffold_18	4574282	4591873	-0.108576	-0.109394	-0.065621
scaffold_18	4574773	4592231	-0.115625	-0.109670	-0.067673
scaffold_18	4575372	4592236	-0.124710	-0.116078	-0.072004
scaffold_18	4575457	4592326	-0.151745	-0.138408	-0.086674
scaffold_18	4575584	4592430	-0.152959	-0.127933	-0.082299
scaffold_18	4577696	4592461	-0.148856	-0.125395	-0.081219
scaffold_18	4577901	4592737	-0.204692	-0.170394	-0.109670
scaffold_18	4577990	4592924	-0.200558	-0.161409	-0.105930
scaffold_18	4578052	4592928	-0.199542	-0.159015	-0.104831
scaffold_18	4579420	4593004	-0.232887	-0.184378	-0.120857
scaffold_18	4579534	4593031	-0.237583	-0.186506	-0.124582
scaffold_18	4579552	4593225	-0.255636	-0.198989	-0.131979
scaffold_18	4579576	4593809	-0.263527	-0.202816	-0.134192
scaffold_18	4579759	4593870	-0.263784	-0.200664	-0.132444
scaffold_18	4579829	4594014	-0.303414	-0.237253	-0.154191
scaffold_18	4580382	4594017	-0.317993	-0.253153	-0.163435
scaffold_18	4580676	4594024	-0.344286	-0.282504	-0.181696
scaffold_18	4580722	4594032	-0.315461	-0.253917	-0.167937
scaffold_18	4580741	4594040	-0.348871	-0.288296	-0.187368
scaffold_18	4580876	4594083	-0.353755	-0.292633	-0.190777
scaffold_18	4583464	4594375	-0.355619	-0.290698	-0.191314
scaffold_18	4583863	4594610	-0.392128	-0.323706	-0.210732
scaffold_18	4583925	4594611	-0.418468	-0.349323	-0.230473
scaffold_18	4583931	4595015	-0.432902	-0.363778	-0.237189
scaffold_18	4583950	4595357	-0.428891	-0.351327	-0.231279
scaffold_18	4584096	4595514	-0.432802	-0.355916	-0.232416
scaffold_18	4586104	4595517	-0.439452	-0.362893	-0.235992
scaffold_18	4586318	4595790	-0.437451	-0.353643	-0.230643
scaffold_18	4586411	4595935	-0.468553	-0.386762	-0.248852
scaffold_18	4586507	4596120	-0.480416	-0.389375	-0.250730
scaffold_18	4588045	4596673	-0.492659	-0.395159	-0.252456
scaffold_18	4588058	4596908	-0.479339	-0.381956	-0.246076
scaffold_18	4588186	4597210	-0.466102	-0.363156	-0.236153
scaffold_18	4588320	4597480	-0.484038	-0.376510	-0.241135
scaffold_18	4588353	4598165	-0.496750	-0.372797	-0.239019
scaffold_18	4588396	4598191	-0.516105	-0.388247	-0.245174
scaffold_18	4588435	4599422	-0.506250	-0.376019	-0.237452
scaffold_18	4588706	4599490	-0.489928	-0.359269	-0.227214
scaffold_18	4589974	4599558	-0.467869	-0.343917	-0.218471
scaffold_18	4590000	4599572	-0.444145	-0.321847	-0.213224
scaffold_18	4590051	4599982	-0.468189	-0.338769	-0.222222
scaffold_18	4590086	4599997	-0.525857	-0.380641	-0.245011
scaffold_18	4590331	4600066	-0.517392	-0.373380	-0.239551
scaffold_18	4590337	4600365	-0.503661	-0.373842	-0.237747
scaffold_18	4590688	4600369	-0.489125	-0.363220	-0.230788
scaffold_18	4591268	4601737	-0.465508	-0.334621	-0.214569
scaffold_18	4591361	4602477	-0.455774	-0.324250	-0.208747
scaffold_18	4591512	4602534	-0.430630	-0.303906	-0.197410
scaffold_18	4591692	4602606	-0.401135	-0.294143	-0.190569
scaffold_18	4591873	4602660	-0.385597	-0.285901	-0.185185
scaffold_18	4592231	4603651	-0.348794	-0.252598	-0.165925
scaffold_18	4592236	4603846	-0.328793	-0.251563	-0.162827
scaffold_18	4592326	4603849	-0.308488	-0.247083	-0.158117
scaffold_18	4592430	4605429	-0.276629	-0.222872	-0.143052
scaffold_18	4592461	4605456	-0.289416	-0.272783	-0.163589
scaffold_18	4592737	4605462	-0.312780	-0.298460	-0.173702
scaffold_18	4592924	4605477	-0.296945	-0.301153	-0.170126
scaffold_18	4592928	4606045	-0.299218	-0.318939	-0.175783
scaffold_18	4593004	4606095	-0.313391	-0.343846	-0.186328
scaffold_18	4593031	4606115	-0.313777	-0.357730	-0.188884
scaffold_18	4593225	4606547	-0.299773	-0.327558	-0.175199
scaffold_18	4593809	4607280	-0.322290	-0.349445	-0.187420
scaffold_18	4593870	4607501	-0.361169	-0.405786	-0.212879
scaffold_18	4594014	4607565	-0.388090	-0.433486	-0.226528
scaffold_18	4594017	4607670	-0.346491	-0.354260	-0.194661
scaffold_18	4594024	4607925	-0.325792	-0.323111	-0.179925
scaffold_18	4594032	4607971	-0.272281	-0.238368	-0.140982
scaffold_18	4594040	4608109	-0.314890	-0.275249	-0.161992
scaffold_18	4594083	4608131	-0.247577	-0.199858	-0.122547
scaffold_18	4594375	4609622	-0.214884	-0.151277	-0.095851
scaffold_18	4594610	4609627	-0.201260	-0.141434	-0.087871
scaffold_18	4594611	4609875	-0.270045	-0.192357	-0.115886
scaffold_18	4595015	4610201	-0.286066	-0.200907	-0.116454
scaffold_18	4595357	4610532	-0.263074	-0.172198	-0.102612
scaffold_18	4595514	4610723	-0.238459	-0.161792	-0.096475
scaffold_18	4595517	4610801	-0.252216	-0.173721	-0.102842
scaffold_18	4595790	4610921	-0.228836	-0.149385	-0.091398
scaffold_18	4595935	4611066	-0.212504	-0.139627	-0.087744
scaffold_18	4596120	4611156	-0.151803	-0.095515	-0.061923
scaffold_18	4596673	4611326	-0.165021	-0.105863	-0.067921
scaffold_18	4596908	4611327	-0.156933	-0.098901	-0.065015
scaffold_18	4597210	4611479	-0.138850	-0.081241	-0.054348
scaffold_18	4597480	4611603	-0.127465	-0.070866	-0.048341
scaffold_18	4598165	4611652	-0.108116	-0.060676	-0.041974
scaffold_18	4598191	4611802	-0.099757	-0.056839	-0.039474
scaffold_18	4599422	4611943	-0.086420	-0.048724	-0.033686
scaffold_18	4599490	4612164	-0.103448	-0.060084	-0.040913
scaffold_18	4599558	4612938	-0.141517	-0.080660	-0.054251
scaffold_18	4599572	4612948	-0.174873	-0.099038	-0.066195
scaffold_18	4599982	4613049	-0.212791	-0.121032	-0.079118
scaffold_18	4599997	4613686	-0.212791	-0.121333	-0.079401
scaffold_18	4600066	4614220	-0.189741	-0.106529	-0.070638
scaffold_18	4600365	4614289	-0.228866	-0.129825	-0.084613
scaffold_18	4600369	4614844	-0.236978	-0.136431	-0.089147
scaffold_18	4601737	4615053	-0.224891	-0.126899	-0.083982
scaffold_18	4602477	4616778	-0.239421	-0.140641	-0.091980
scaffold_18	4602534	4617397	-0.249857	-0.146821	-0.095067
scaffold_18	4602606	4620184	-0.202927	-0.106475	-0.071533
